tag,beat_idx,chord_root,chord_quality,confidence
afterglow__045,239,D,maj,0.7107387663883388
afterglow__045,240,D,min,0.6987513902739902
afterglow__045,241,C#,min,0.5262723479423704
afterglow__045,242,A,maj,0.555497847329469
afterglow__045,243,D,maj,0.6366691335935927
afterglow__045,244,D,maj,0.6233524536388603
afterglow__045,245,D,maj,0.6231646289157414
afterglow__045,246,D,maj,0.6040188613305052
afterglow__045,247,D,maj,0.5648283622094954
afterglow__045,248,D,maj,0.5952068087587434
afterglow__045,249,D,maj,0.563418455133911
afterglow__045,250,B,min,0.5901127427957177
afterglow__045,251,D,maj,0.6011883448178688
afterglow__045,252,C#,min,0.5591313334604443
afterglow__045,253,A#,min,0.56987915415469
afterglow__045,254,A#,maj,0.6687410309718399
afterglow__045,255,A#,min,0.6543719320653668
afterglow__045,256,C,maj,0.6112974478914758
afterglow__045,257,C,min,0.6732896378337674
afterglow__045,258,C,maj,0.6170550258527526
afterglow__045,259,D,min,0.6263395136959209
afterglow__045,260,D,min,0.5738725975234489
afterglow__045,261,D,min,0.5999987480899222
afterglow__045,262,F,min,0.5819758165212272
afterglow__045,263,F,min,0.5723244888927078
afterglow__045,264,A#,maj,0.5801891759981632
afterglow__045,265,A#,maj,0.6330285842481763
afterglow__045,266,F,maj,0.6049589140900209
afterglow__045,267,C,maj,0.6293445716148707
afterglow__045,268,C,maj,0.6161622045759193
afterglow__045,269,A,min,0.5987430789053267
afterglow__045,270,D,maj,0.5764547745134786
afterglow__045,271,C,maj,0.5621465087243184
afterglow__045,272,F,min,0.6607138469183143
afterglow__045,273,F,min,0.6159123508928478
afterglow__045,274,F,maj,0.6332239023449593
afterglow__045,275,F,min,0.5983596521803378
afterglow__045,276,A#,min,0.6380632452225096
afterglow__045,277,A#,min,0.6693021650750234
afterglow__045,278,C,maj,0.6047017649065278
afterglow__045,279,C,maj,0.6895489682073807
afterglow__045,280,C,maj,0.6297115146384353
afterglow__045,281,G,maj,0.5709051441237714
afterglow__045,282,D,min,0.5552001771471718
afterglow__045,283,D,min,0.6081800667962234
afterglow__045,284,F,min,0.5515534421121292
afterglow__045,285,F,maj,0.6209918086486614
afterglow__045,286,F,maj,0.608615353517134
afterglow__045,287,A#,maj,0.6188137576454301
afterglow__045,288,F,maj,0.568068149413237
afterglow__045,289,C,maj,0.6588747613827854
afterglow__045,290,C,maj,0.5767166726547934
afterglow__045,291,A#,min,0.5610789395647446
afterglow__045,292,A#,maj,0.6140303870859731
afterglow__045,293,A#,min,0.6481856832320287
afterglow__045,294,C,maj,0.5711616308620611
afterglow__045,295,F,min,0.6049161046441507
afterglow__045,296,C,maj,0.6170924669115202
afterglow__045,297,G,maj,0.6008181497905785
afterglow__045,298,A,min,0.6033403023626346
afterglow__045,299,D,min,0.621290666070414
afterglow__045,300,F,maj,0.5790920290904179
afterglow__045,301,D,min,0.6140084145528636
afterglow__045,302,A#,maj,0.5832568823063469
afterglow__045,303,F,maj,0.6146986480420458
afterglow__045,304,F,maj,0.6521722612595888
afterglow__045,305,C,maj,0.6469788457224253
afterglow__045,306,C,maj,0.6708259094873753
afterglow__045,307,A,min,0.6101232336573426
afterglow__045,308,D,min,0.6296874601346867
afterglow__045,309,D,min,0.6168693863384865
afterglow__045,310,F,min,0.5856739297738619
afterglow__045,311,F,min,0.551764615877871
afterglow__045,312,G,maj,0.5506926590942228
afterglow__045,313,A#,maj,0.6534884366404875
afterglow__045,314,A#,min,0.6089988232580452
afterglow__045,315,C,maj,0.5690700418626473
afterglow__045,316,C,maj,0.5903260329448365
afterglow__045,317,C,maj,0.6524257798992401
afterglow__045,318,D,maj,0.5528530219502055
afterglow__045,319,D,min,0.5905892387701891
afterglow__045,320,D,min,0.5659768701284638
afterglow__045,321,F,maj,0.6255223144104862
afterglow__045,322,F,min,0.6469191740350145
afterglow__045,323,A#,min,0.5432057894374889
afterglow__045,324,A#,maj,0.6090422435300121
afterglow__045,325,A#,min,0.6399794669099018
afterglow__045,326,C,maj,0.606009431737996
afterglow__045,327,C,maj,0.7095426656529408
afterglow__045,328,F,maj,0.6611663744208816
afterglow__045,329,D,maj,0.5620523124576718
afterglow__045,330,A#,maj,0.5650785084008385
afterglow__045,331,A#,maj,0.582536881798935
afterglow__045,332,G,min,0.5844372908332909
afterglow__045,333,D,min,0.6367818008972737
afterglow__045,334,D,min,0.6223502944907316
afterglow__045,335,G,min,0.5939875826635184
afterglow__045,336,G,min,0.6021581129765075
afterglow__045,337,A,maj,0.5570912431232047
afterglow__045,338,F,maj,0.6281593797173672
afterglow__045,339,F,maj,0.629003317700102
afterglow__045,340,D,min,0.6170712342522742
afterglow__045,341,A#,maj,0.6294985514103261
afterglow__045,342,G,min,0.5781454034979752
afterglow__045,343,A,min,0.632046745821741
afterglow__045,344,F,maj,0.6331311772228553
afterglow__045,345,D,min,0.6298285093438996
afterglow__045,346,D,min,0.6410063860229046
afterglow__045,347,A#,maj,0.615453130112771
afterglow__045,348,C,maj,0.6188022809973612
afterglow__045,349,C,maj,0.6313166279694048
afterglow__045,350,F,maj,0.6135018590518909
afterglow__045,351,D,maj,0.6122250604462632
afterglow__045,352,F#,maj,0.6282445254339625
afterglow__045,353,F,min,0.5436158516215643
afterglow__045,354,C,maj,0.6331423785690214
afterglow__045,355,F,min,0.6313321050982474
afterglow__045,356,D,min,0.6306949274476268
afterglow__045,357,G,min,0.5929826790995473
afterglow__045,358,A#,maj,0.657931473825913
afterglow__045,359,D,maj,0.631441262302669
afterglow__045,360,F,min,0.5438212440473493
afterglow__045,361,A#,min,0.5756542826122641
afterglow__045,362,D,min,0.5557812362255635
afterglow__045,363,A#,min,0.5683745002086538
afterglow__045,364,A#,maj,0.6037131557739229
afterglow__045,365,D,min,0.5967099399411305
afterglow__045,366,D#,maj,0.6594329876096217
afterglow__045,367,D,min,0.6105986456305721
afterglow__045,368,A#,maj,0.6267255385826166
afterglow__045,369,A#,maj,0.6042664781856173
afterglow__045,370,D,min,0.6106312344933045
afterglow__045,371,A#,min,0.5946958312209586
afterglow__045,372,D,min,0.634048087416175
afterglow__045,373,D,min,0.5957319643445176
afterglow__045,374,F,maj,0.5634539174602529
afterglow__045,375,D,min,0.6524404741382969
afterglow__045,376,A#,maj,0.6437813689798553
afterglow__045,377,F,maj,0.6250783212669027
afterglow__045,378,D,min,0.8039969418014535
afterglow__045,379,D,min,0.7303804559385558
afterglow__045,380,A#,maj,0.7128336934233229
afterglow__045,381,A#,maj,0.8459756555771126
afterglow__045,382,A#,maj,0.6271405131850184
afterglow__045,383,C,maj,0.8542504306761969
afterglow__045,384,C,maj,0.8252452932558428
afterglow__045,385,C,maj,0.7179130651472918
afterglow__045,386,F,maj,0.767585426118168
afterglow__045,387,F,maj,0.7252659143965166
afterglow__045,388,D,min,0.7407281855395148
afterglow__045,389,D,min,0.783787115155903
afterglow__045,390,A,min,0.6334748400292727
afterglow__045,391,A#,maj,0.7751690127745953
afterglow__045,392,A#,maj,0.7998335683332517
afterglow__045,393,C,maj,0.6507169121636895
afterglow__045,394,C,maj,0.7110921938091177
afterglow__045,395,F,maj,0.7853237385353907
afterglow__045,396,F,maj,0.6918497092241882
afterglow__045,397,F,maj,0.7130413226770674
afterglow__045,398,D,min,0.5852543696741431
afterglow__045,399,D,min,0.6772326063193025
afterglow__045,400,D,min,0.5992641909944049
afterglow__045,401,D,min,0.618109741854744
afterglow__045,402,A#,maj,0.6816176408351022
afterglow__045,403,A#,min,0.683935106442499
afterglow__045,404,C,maj,0.6427641112430004
afterglow__045,405,C,maj,0.7127738410690385
afterglow__045,406,C,maj,0.676338434342509
afterglow__045,407,F,maj,0.6702870920446796
afterglow__045,408,C,maj,0.581597405452778
afterglow__045,409,D,min,0.6290153793647141
afterglow__045,410,D,min,0.6370276282900181
afterglow__045,411,D,maj,0.5872674202026266
afterglow__045,412,A#,min,0.5654842001672086
afterglow__045,413,A#,min,0.6206711507574886
afterglow__045,414,A#,maj,0.6164913968260759
afterglow__045,415,F,maj,0.6665406977208586
poppin_party__375,0,E,maj,0.5566764319813077
poppin_party__375,1,E,min,0.5615941154565457
poppin_party__375,2,E,maj,0.5340157645596854
poppin_party__375,3,B,maj,0.83075855798484
poppin_party__375,4,B,maj,0.6643258078817719
poppin_party__375,5,D#,min,0.7471117484084304
poppin_party__375,6,D#,min,0.7671871502968021
poppin_party__375,7,D#,min,0.6274680966396811
poppin_party__375,8,D#,maj,0.7367660835717418
poppin_party__375,9,D#,maj,0.7124113717013927
poppin_party__375,10,G#,min,0.6349537790569598
poppin_party__375,11,G#,min,0.64931170242682
poppin_party__375,12,G#,maj,0.6265148810079424
poppin_party__375,13,E,min,0.637111156607935
poppin_party__375,14,E,maj,0.7091996652917267
poppin_party__375,15,E,maj,0.5706953210579897
poppin_party__375,16,E,maj,0.7136821566810833
poppin_party__375,17,E,min,0.6842534328706833
poppin_party__375,18,E,maj,0.652611883985467
poppin_party__375,19,A,maj,0.7211451525009422
poppin_party__375,20,A,maj,0.6548776057399324
poppin_party__375,21,F#,min,0.5827998037192005
poppin_party__375,22,F#,maj,0.6084919322328786
poppin_party__375,23,F#,maj,0.5735885719917044
poppin_party__375,24,D#,min,0.6232603737555907
poppin_party__375,25,D#,maj,0.6232350029646198
poppin_party__375,26,E,min,0.5631460611075557
poppin_party__375,27,D,maj,0.6049305063749358
poppin_party__375,28,G,min,0.6736517716772191
poppin_party__375,29,B,maj,0.6622243166170452
poppin_party__375,30,A,maj,0.5695721753268078
poppin_party__375,31,B,maj,0.6386454227148808
poppin_party__375,32,D,maj,0.5951969064934306
poppin_party__375,33,G,min,0.6816240416043401
poppin_party__375,34,B,maj,0.6531888995671626
poppin_party__375,35,E,min,0.598573716616058
poppin_party__375,36,B,maj,0.7113256756321629
poppin_party__375,37,B,maj,0.7116313295696384
poppin_party__375,38,B,maj,0.9091066920622245
poppin_party__375,39,B,maj,0.8501338585314544
poppin_party__375,40,B,maj,0.8106117152527171
poppin_party__375,41,B,maj,0.7567853152687776
poppin_party__375,42,B,maj,0.7958145218875415
poppin_party__375,43,B,maj,0.7861140098534674
poppin_party__375,44,B,maj,0.7570573995804922
poppin_party__375,45,B,maj,0.6649707456047749
poppin_party__375,46,B,maj,0.6647358356531095
poppin_party__375,47,E,min,0.6645283268439474
poppin_party__375,48,F#,min,0.5657632014392286
poppin_party__375,49,B,maj,0.6150513613985145
poppin_party__375,50,B,maj,0.6755563360496689
poppin_party__375,51,B,maj,0.6514536716744284
poppin_party__375,52,B,maj,0.6360962647468065
poppin_party__375,53,B,maj,0.6471489306791887
poppin_party__375,54,B,maj,0.6535924061246801
poppin_party__375,55,B,maj,0.5928379219178325
poppin_party__375,56,E,min,0.6802118116689516
poppin_party__375,57,B,maj,0.6642083400011625
poppin_party__375,58,F#,min,0.6228391188285335
poppin_party__375,59,F#,min,0.6209328596287452
poppin_party__375,60,F#,min,0.5605356398629455
poppin_party__375,61,F#,min,0.5596998404927095
poppin_party__375,62,F#,maj,0.6976033813397204
poppin_party__375,63,F#,min,0.5977507187842976
poppin_party__375,64,B,maj,0.6402860155785611
poppin_party__375,65,G,maj,0.625260614142414
poppin_party__375,66,E,min,0.7190357635128819
poppin_party__375,67,E,min,0.6660794465892493
poppin_party__375,68,E,min,0.694525789972593
poppin_party__375,69,D#,maj,0.6482668628805881
poppin_party__375,70,D#,maj,0.6488134059829284
poppin_party__375,71,G#,min,0.6437809474238166
poppin_party__375,72,G#,min,0.63927983874329
poppin_party__375,73,G#,min,0.5936383708031246
poppin_party__375,74,E,maj,0.7006118547229008
poppin_party__375,75,E,maj,0.6076566662600791
poppin_party__375,76,E,min,0.7241950416141103
poppin_party__375,77,B,maj,0.635621601250625
poppin_party__375,78,B,min,0.6275539134046642
poppin_party__375,79,E,maj,0.5612563372282986
poppin_party__375,80,A,maj,0.6514857787588311
poppin_party__375,81,A,maj,0.629393093575222
poppin_party__375,82,F#,min,0.6594422274297311
poppin_party__375,83,F#,min,0.6934047348152348
poppin_party__375,84,F#,min,0.6010762883402844
poppin_party__375,85,B,maj,0.6802829169885091
poppin_party__375,86,B,maj,0.6200991250227794
poppin_party__375,87,B,maj,0.6317080126400189
poppin_party__375,88,E,maj,0.7470175521417839
poppin_party__375,89,E,min,0.690430760201737
poppin_party__375,90,E,min,0.6318580091610695
poppin_party__375,91,G,min,0.6911217163584137
poppin_party__375,92,D#,maj,0.6015680549671714
poppin_party__375,93,G#,min,0.6674609459497487
poppin_party__375,94,G#,min,0.6113238510645819
poppin_party__375,95,G#,min,0.6731601771140214
poppin_party__375,96,E,maj,0.7504888166265916
poppin_party__375,97,E,maj,0.6419668025200359
poppin_party__375,98,E,maj,0.7039500623568584
poppin_party__375,99,G#,min,0.6222012615263406
poppin_party__375,100,G#,min,0.6305862176087971
poppin_party__375,101,C#,min,0.6898932590462636
poppin_party__375,102,C#,min,0.6710338140430224
poppin_party__375,103,F#,maj,0.615988265392518
poppin_party__375,104,F#,min,0.647283493087319
poppin_party__375,105,F#,min,0.6560481421127092
poppin_party__375,106,D#,min,0.5871043812539354
poppin_party__375,107,D#,maj,0.6711641522875832
poppin_party__375,108,D#,maj,0.6420509760767873
poppin_party__375,109,G,min,0.6380050102669035
poppin_party__375,110,G,min,0.6419707685880717
poppin_party__375,111,G,maj,0.5699297752920496
poppin_party__375,112,G#,maj,0.7211361105540754
poppin_party__375,113,G#,maj,0.6801771537403567
poppin_party__375,114,G#,min,0.5711105021368186
poppin_party__375,115,G#,maj,0.5777474459944341
poppin_party__375,116,D#,maj,0.6852863828159923
poppin_party__375,117,E,min,0.5858858262070983
poppin_party__375,118,E,min,0.6541473115223149
poppin_party__375,119,E,min,0.5947864227533166
poppin_party__375,120,G#,min,0.5818802437450671
poppin_party__375,121,B,min,0.6796409903800668
poppin_party__375,122,E,min,0.7072247096640298
poppin_party__375,123,E,maj,0.728996943432893
poppin_party__375,124,E,maj,0.6441257544537672
poppin_party__375,125,C#,min,0.622199979651856
poppin_party__375,126,G#,min,0.6584173515730374
poppin_party__375,127,C#,min,0.7127191076095074
poppin_party__375,128,F#,min,0.59785715738243
poppin_party__375,129,C#,min,0.7054930865055841
poppin_party__375,130,D#,maj,0.657961395701463
poppin_party__375,131,D#,maj,0.7051886456171172
poppin_party__375,132,D#,min,0.6063606395371844
poppin_party__375,133,G#,min,0.6789396845924853
poppin_party__375,134,G#,maj,0.6636838210510384
poppin_party__375,135,G#,min,0.5890135397268865
poppin_party__375,136,D#,maj,0.6123885725700996
poppin_party__375,137,D#,maj,0.6859980898535852
poppin_party__375,138,E,maj,0.6729445813114675
poppin_party__375,139,E,maj,0.6475776617735411
poppin_party__375,140,E,maj,0.6721492341145597
poppin_party__375,141,E,min,0.564462847314551
poppin_party__375,142,B,min,0.6190318999905841
poppin_party__375,143,E,min,0.6788649573322705
poppin_party__375,144,E,maj,0.7188076844896772
poppin_party__375,145,E,min,0.7063222872333397
poppin_party__375,146,F#,min,0.6349112105002543
poppin_party__375,147,D,maj,0.6052128026666039
poppin_party__375,148,G,min,0.6462614949958271
poppin_party__375,149,C#,min,0.5860131189243603
poppin_party__375,150,F#,maj,0.6568545357984628
poppin_party__375,151,E,maj,0.8452581585963785
poppin_party__375,152,E,maj,0.8357241611975172
poppin_party__375,153,E,maj,0.6673784242044135
poppin_party__375,154,F#,maj,0.5719425763281837
poppin_party__375,155,C#,maj,0.5797904442080208
poppin_party__375,156,F#,min,0.5636674398953521
poppin_party__375,157,F#,min,0.573475035766393
poppin_party__375,158,F#,maj,0.557685310216499
poppin_party__375,159,F#,min,0.641901117206688
poppin_party__375,160,F#,maj,0.5695922207465984
poppin_party__375,161,F#,maj,0.5807923022446934
poppin_party__375,162,C#,maj,0.5870064598084179
poppin_party__375,163,F#,min,0.5939676404819414
poppin_party__375,164,D,min,0.6046722731902008
poppin_party__375,165,B,maj,0.7051498882711275
poppin_party__375,166,B,maj,0.6487160351412163
poppin_party__375,167,D#,maj,0.6815929324893347
poppin_party__375,168,D#,maj,0.6743098378597073
poppin_party__375,169,D#,maj,0.6931000014184965
poppin_party__375,170,G,min,0.7173848812405882
poppin_party__375,171,G,min,0.6696701146711698
poppin_party__375,172,G,min,0.5669334237957727
poppin_party__375,173,G#,min,0.6503193159938959
poppin_party__375,174,G#,maj,0.6490706110871205
poppin_party__375,175,E,maj,0.6830705638329839
poppin_party__375,176,E,maj,0.7234035314374716
poppin_party__375,177,E,maj,0.6849805568148276
poppin_party__375,178,B,min,0.650043446281019
poppin_party__375,179,B,maj,0.6620642113542548
poppin_party__375,180,B,maj,0.6145961410992113
poppin_party__375,181,A,maj,0.6247294363275183
poppin_party__375,182,E,min,0.6754551109813189
poppin_party__375,183,F#,min,0.6455803636758031
poppin_party__375,184,F#,maj,0.6632283254498326
poppin_party__375,185,F#,min,0.6625941589137727
poppin_party__375,186,B,min,0.6501999209999675
poppin_party__375,187,B,maj,0.6606617460332278
poppin_party__375,188,B,maj,0.6319370896326207
poppin_party__375,189,D#,maj,0.7285556861019675
poppin_party__375,190,D#,maj,0.6944960229543633
poppin_party__375,191,D#,maj,0.696024499118168
poppin_party__375,192,G,min,0.7333607969085537
poppin_party__375,193,G,min,0.6361496733159309
poppin_party__375,194,G#,min,0.6552211782129129
poppin_party__375,195,G#,maj,0.6655649675553895
poppin_party__375,196,E,maj,0.6830227387305738
poppin_party__375,197,E,maj,0.6215490627156538
poppin_party__375,198,D#,maj,0.6745559061416166
poppin_party__375,199,C#,min,0.6002831521617827
poppin_party__375,200,F#,min,0.5514905786432839
poppin_party__375,201,B,min,0.6901379164059216
poppin_party__375,202,B,min,0.6118577560889512
poppin_party__375,203,C#,maj,0.5839206868128695
poppin_party__375,204,C#,maj,0.5751438384719159
poppin_party__375,205,C#,maj,0.5530453375356121
poppin_party__375,206,F#,min,0.5809285250674244
poppin_party__375,207,D,maj,0.6710463918987022
poppin_party__375,208,G,min,0.5601389298211512
poppin_party__375,209,G,min,0.6255807214297814
poppin_party__375,210,E,min,0.6872682468008102
poppin_party__375,211,E,min,0.5722929668248483
poppin_party__375,212,E,min,0.6134205159428268
poppin_party__375,213,D,min,0.6247133483725792
poppin_party__375,214,G,min,0.6629300444414388
poppin_party__375,215,B,maj,0.6816560798632672
poppin_party__375,216,A,maj,0.5958952613887424
poppin_party__375,217,B,maj,0.6230402354716422
poppin_party__375,218,C#,maj,0.7173780158993895
poppin_party__375,219,C#,maj,0.6904381073212654
poppin_party__375,220,C#,maj,0.6684605413489083
poppin_party__375,221,D#,maj,0.7313031818845702
poppin_party__375,222,D#,maj,0.6978739773005238
poppin_party__375,223,D#,maj,0.6378504540580894
poppin_party__375,224,E,maj,0.6790482653835481
poppin_party__375,225,E,min,0.7080667893589213
poppin_party__375,226,F#,min,0.585415756811418
poppin_party__375,227,F#,min,0.6917037389934647
poppin_party__375,228,B,min,0.6007493587276407
poppin_party__375,229,B,min,0.650960210220203
poppin_party__375,230,B,min,0.5928681104921008
poppin_party__375,231,E,min,0.6887302891742189
poppin_party__375,232,E,min,0.694035425664773
poppin_party__375,233,E,min,0.7193127172270007
poppin_party__375,234,D#,maj,0.6620563394404744
poppin_party__375,235,D#,maj,0.7248730069622532
poppin_party__375,236,G#,min,0.7036208270907797
poppin_party__375,237,G#,maj,0.6190667170780915
poppin_party__375,238,G#,maj,0.6458807438612049
poppin_party__375,239,E,maj,0.7634541425279998
poppin_party__375,240,E,maj,0.7138633741585373
poppin_party__375,241,E,maj,0.6851520526938424
poppin_party__375,242,B,maj,0.6173045612179991
poppin_party__375,243,B,maj,0.6779020373084615
poppin_party__375,244,F#,min,0.5711072845458307
poppin_party__375,245,A#,min,0.6251939308596688
poppin_party__375,246,G#,maj,0.5322085280130255
poppin_party__375,247,F#,min,0.682889759308384
poppin_party__375,248,F#,maj,0.683272342921296
poppin_party__375,249,F#,min,0.6020321967687589
poppin_party__375,250,B,maj,0.6753538342938622
poppin_party__375,251,B,maj,0.6638503959085423
poppin_party__375,252,E,min,0.5751797137511118
poppin_party__375,253,E,maj,0.6908856621832151
poppin_party__375,254,E,min,0.675473779891596
poppin_party__375,255,G,maj,0.6583394368329802
poppin_party__375,256,G,min,0.6781581110938972
poppin_party__375,257,D#,maj,0.6384534340504836
poppin_party__375,258,G#,min,0.643923054824718
poppin_party__375,259,G#,min,0.6345873178117248
poppin_party__375,260,E,maj,0.6661149777410669
poppin_party__375,261,E,maj,0.7342816731699092
poppin_party__375,262,E,maj,0.6905612705099868
poppin_party__375,263,E,maj,0.6415230330592483
poppin_party__375,264,G#,min,0.6353181110140409
poppin_party__375,265,G#,min,0.6405307761764326
poppin_party__375,266,C#,min,0.7098136229474914
poppin_party__375,267,C#,maj,0.6597750072078072
poppin_party__375,268,F#,min,0.6775883910126232
poppin_party__375,269,F#,min,0.6848639578558485
poppin_party__375,270,F#,min,0.6523748490472401
poppin_party__375,271,D#,min,0.6169238961152216
poppin_party__375,272,D#,maj,0.6774870454996909
poppin_party__375,273,D#,maj,0.6514638750511973
poppin_party__375,274,D#,maj,0.6830570224206447
poppin_party__375,275,G,min,0.7005495934769675
poppin_party__375,276,G,min,0.6158930281405519
poppin_party__375,277,G#,min,0.6910710952210543
poppin_party__375,278,G#,min,0.7077392747297343
poppin_party__375,279,G#,min,0.5796526814152716
poppin_party__375,280,D#,maj,0.6007785149197737
poppin_party__375,281,D#,maj,0.6447513608212899
poppin_party__375,282,C#,min,0.6290092883101168
poppin_party__375,283,C#,min,0.6591640520634191
poppin_party__375,284,E,maj,0.5722110128896876
poppin_party__375,285,G#,min,0.5774270117860573
poppin_party__375,286,B,maj,0.70903337433931
poppin_party__375,287,E,maj,0.6874139503328156
poppin_party__375,288,E,maj,0.6513469405680244
poppin_party__375,289,E,maj,0.6969571875517864
poppin_party__375,290,E,maj,0.5895384114075733
poppin_party__375,291,G#,min,0.6802793380637738
poppin_party__375,292,C#,min,0.6879903722947834
poppin_party__375,293,F#,maj,0.5865572531350519
poppin_party__375,294,C#,min,0.7274488778180742
poppin_party__375,295,D#,maj,0.607731565583983
poppin_party__375,296,D#,maj,0.6573774459530929
poppin_party__375,297,D#,min,0.63698852681665
poppin_party__375,298,G#,min,0.6698612172075676
poppin_party__375,299,G#,min,0.6123182845530658
poppin_party__375,300,G#,min,0.6447082244544102
poppin_party__375,301,D#,min,0.6801765558190368
poppin_party__375,302,D#,min,0.6507775474077598
poppin_party__375,303,E,min,0.5945111294537986
poppin_party__375,304,E,maj,0.6235177208123265
poppin_party__375,305,E,min,0.5749074745820768
poppin_party__375,306,B,maj,0.664548355057369
poppin_party__375,307,G,maj,0.6088710487624535
poppin_party__375,308,E,maj,0.6479208600079978
poppin_party__375,309,E,maj,0.7500537535884769
poppin_party__375,310,E,maj,0.6915919320082297
poppin_party__375,311,F#,maj,0.6545534248447235
poppin_party__375,312,D,maj,0.5818499089166631
poppin_party__375,313,G,min,0.6475597327371276
poppin_party__375,314,G#,min,0.6031909940963408
poppin_party__375,315,F#,min,0.6216400758040503
poppin_party__375,316,E,maj,0.817861300478875
poppin_party__375,317,E,maj,0.8547655807584447
poppin_party__375,318,E,maj,0.6657837895521157
poppin_party__375,319,C#,min,0.5641004639787498
poppin_party__375,320,F#,min,0.5998937204140411
poppin_party__375,321,F#,min,0.5550864000326956
poppin_party__375,322,F#,maj,0.6075485930568993
poppin_party__375,323,D,maj,0.5615363622792694
poppin_party__375,324,F#,min,0.5967015002171758
poppin_party__375,325,F#,maj,0.5536728280005315
poppin_party__375,326,F#,maj,0.5892688908448276
poppin_party__375,327,F#,maj,0.5934465025833099
poppin_party__375,328,D#,min,0.6357081234767337
poppin_party__375,329,D,min,0.58186786376263
poppin_party__375,330,B,maj,0.7018165328332049
poppin_party__375,331,B,maj,0.6382393868211323
poppin_party__375,332,D#,maj,0.686800199153478
poppin_party__375,333,D#,maj,0.6740515014367588
poppin_party__375,334,D#,maj,0.6529138213472561
poppin_party__375,335,G,min,0.735620638386441
poppin_party__375,336,G,maj,0.6685990784282588
poppin_party__375,337,D#,maj,0.5924870238332847
poppin_party__375,338,G#,maj,0.6821767445867533
poppin_party__375,339,G#,maj,0.6047816970933406
poppin_party__375,340,E,maj,0.7032709097692602
poppin_party__375,341,E,min,0.7515739534888316
poppin_party__375,342,E,min,0.6924659639302035
poppin_party__375,343,B,maj,0.683421298457027
poppin_party__375,344,B,maj,0.6942769514652877
poppin_party__375,345,B,min,0.6209795146980689
poppin_party__375,346,D,maj,0.6380615417919866
poppin_party__375,347,D,maj,0.634595654297466
poppin_party__375,348,F#,min,0.6495458639014374
poppin_party__375,349,F#,min,0.6803839958027232
poppin_party__375,350,F#,min,0.6828428375403421
poppin_party__375,351,B,maj,0.6626880196562254
poppin_party__375,352,B,maj,0.6663875438311113
poppin_party__375,353,B,maj,0.5976675948160504
poppin_party__375,354,D#,maj,0.6890719388354728
poppin_party__375,355,D#,maj,0.6755524474102932
poppin_party__375,356,D#,maj,0.6895085332404213
poppin_party__375,357,G,min,0.6746027074650761
poppin_party__375,358,G,min,0.6467908403324328
poppin_party__375,359,G#,min,0.6722574019527685
poppin_party__375,360,G#,min,0.7306682410619091
poppin_party__375,361,C#,maj,0.6436358547179081
poppin_party__375,362,E,maj,0.6992393198806082
poppin_party__375,363,D#,maj,0.7141412914293155
poppin_party__375,364,C#,maj,0.5773216829987201
poppin_party__375,365,C#,maj,0.5841074791538531
poppin_party__375,366,B,maj,0.6503484119637377
poppin_party__375,367,B,maj,0.6059952794995603
poppin_party__375,368,D,maj,0.575494237571765
poppin_party__375,369,F#,min,0.6021534328441616
poppin_party__375,370,D,maj,0.5770572899339121
poppin_party__375,371,F#,min,0.5927467023530089
poppin_party__375,372,D,maj,0.6198480324811458
poppin_party__375,373,A,maj,0.5670079789922984
poppin_party__375,374,G,min,0.5929715809915946
poppin_party__375,375,E,min,0.6344550266442918
poppin_party__375,376,E,min,0.5729830110439723
poppin_party__375,377,B,maj,0.6384353673631188
poppin_party__375,378,A,maj,0.6081695106888916
poppin_party__375,379,G,min,0.6885139793073548
poppin_party__375,380,B,maj,0.6177801280485489
poppin_party__375,381,E,min,0.5912538519760508
poppin_party__375,382,B,maj,0.6851583846376045
poppin_party__375,383,B,maj,0.7452577965701557
poppin_party__375,384,B,maj,0.8594708085934565
poppin_party__375,385,B,maj,0.8308575290188616
poppin_party__375,386,B,maj,0.815913926660555
poppin_party__375,387,B,maj,0.769449306031309
poppin_party__375,388,B,maj,0.7483522845915616
poppin_party__375,389,B,maj,0.8224890480346448
poppin_party__375,390,B,maj,0.7556128388779052
poppin_party__375,391,B,maj,0.6180822632835805
poppin_party__375,392,B,maj,0.658004033083644
poppin_party__375,393,E,min,0.6345712040472322
poppin_party__375,394,D#,min,0.5925464718378995
poppin_party__375,395,B,maj,0.6295440278433787
poppin_party__375,396,B,maj,0.6365660330310305
poppin_party__375,397,B,maj,0.6294311024441639
poppin_party__375,398,B,maj,0.6585123608406154
poppin_party__375,399,B,maj,0.6141746452829893
poppin_party__375,400,B,maj,0.6782870814321289
poppin_party__375,401,B,maj,0.6610282244848317
poppin_party__375,402,B,maj,0.643749158657239
poppin_party__375,403,E,maj,0.6124109064369564
poppin_party__375,404,F#,min,0.6124332230974442
poppin_party__375,405,F#,maj,0.6012956351312626
poppin_party__375,406,C#,maj,0.6039228153791998
poppin_party__375,407,F#,min,0.5446886945332117
poppin_party__375,408,D#,min,0.6397008785907358
poppin_party__375,409,E,maj,0.5815317029330612
poppin_party__375,410,E,maj,0.7448095104375269
poppin_party__375,411,E,maj,0.7266213977272105
poppin_party__375,412,E,maj,0.7126018376021406
poppin_party__375,413,E,maj,0.6124384538335955
poppin_party__375,414,E,min,0.6105075465103309
poppin_party__375,415,B,maj,0.6630235094374063
